timestamp_s,node_id,cpu_percent,latency_ms,packet_loss_percent,throughput_mbps
89,aggregation-03,41.990482,6.631786,0.087028,5347.766307
89,access-07,40.749447,15.680924,0.056697,216.239203
89,access-08,40.095714,15.173352,0.056147,213.784555
89,access-09,39.050547,15.300671,0.076491,212.115365
89,aggregation-04,36.606782,7.921984,0.070652,5150.159651
89,access-10,32.720663,15.531912,0.041859,211.332477
89,access-11,30.542792,16.690521,0.079357,212.245496
89,access-12,27.135587,16.924123,0.076765,213.996498
89,aggregation-05,27.751137,8.600938,0.036084,5277.8146
89,access-13,26.098768,17.172617,0.051158,219.746866
89,access-14,26.482142,17.918641,0.038208,223.549986
89,access-15,28.226892,17.858997,0.094968,227.805296
89,aggregation-06,31.588649,9.93383,0.090921,5663.95959
89,access-16,32.640161,18.456098,0.102783,237.081117
89,access-17,38.527653,18.86054,0.09621,241.785068
89,access-18,37.89212,19.190651,0.0637,246.31889
90,core-01,30.087146,5.977574,0.032619,34285.728226
90,core-02,26.270348,5.585861,0.023949,34045.896699
90,core-03,28.43115,4.815277,0.05949,33704.846535
90,aggregation-01,23.535397,8.459907,0.076985,6179.497429
90,access-01,27.049104,17.198966,0.099977,249.666318
90,access-02,28.073187,16.755056,0.082222,245.375697
90,access-03,32.11717,16.816118,0.08302,240.792409
90,aggregation-02,34.631716,7.751355,0.068992,5754.2762
90,access-04,39.643325,15.198193,0.050512,231.378146
90,access-05,39.190244,15.78104,0.083511,226.868457
90,access-06,42.041752,15.37831,0.125492,222.697706
90,aggregation-03,42.783112,6.548492,0.045787,5338.325633
90,access-07,41.389253,14.569116,0.079773,215.925945
90,access-08,42.012041,15.441538,0.004427,213.556038
90,access-09,39.913758,16.079798,0.072629,211.97939
90,aggregation-04,33.293999,7.510724,0.083875,5149.21403
90,access-10,32.366525,15.812228,0.074435,211.392187
90,access-11,28.548589,16.091183,0.107723,212.401673
90,access-12,30.400259,16.717467,0.044859,214.243813
90,aggregation-05,27.042111,9.562327,0.110548,5285.858652
90,access-13,27.718353,17.785318,0.089263,220.148313
90,access-14,27.861971,17.465076,0.091087,224.009168
90,access-15,27.850508,18.197817,0.099968,228.306541
90,aggregation-06,31.604274,11.272122,0.08317,5676.785769
90,access-16,37.660333,18.541739,0.096334,237.614319
90,access-17,37.477526,18.336554,0.043592,242.307072
90,access-18,40.074196,18.867956,0.086978,246.811882
91,core-01,29.23433,5.259952,0.05173,34264.066735
91,core-02,27.675073,5.458396,0.053903,34012.360843
91,core-03,24.932958,4.507574,0.113161,33660.580809
91,aggregation-01,26.841842,10.36945,0.086557,6169.564516
91,access-01,28.63208,16.710576,0.109185,249.202479
91,access-02,30.111764,17.095596,0.059004,244.871353
91,access-03,31.185433,15.653128,0.024025,240.264773
91,aggregation-02,33.858612,8.036917,0.076192,5741.286231
91,access-04,37.790629,15.561802,0.090108,230.858126
91,access-05,40.528691,15.788022,0.084025,226.379085
91,access-06,41.588016,15.251245,0.096983,222.255683
91,aggregation-03,41.583186,6.71129,0.105953,5329.073179
91,access-07,40.630827,15.530266,0.056407,215.621746
91,access-08,39.195369,14.629699,0.094705,213.33761
91,access-09,36.225847,15.89825,0.078855,211.854186
91,aggregation-04,33.93193,8.06985,0.053487,5148.538706
91,access-10,30.762841,15.554536,0.055091,211.462925
91,access-11,29.319374,16.594754,0.0806,212.56844
91,access-12,26.557765,16.922119,0.055248,214.500918
91,aggregation-05,26.041733,8.120273,0.063645,5294.113695
91,access-13,27.142305,17.524651,0.114124,220.556988
91,access-14,26.460184,17.609785,0.093157,224.4739
91,access-15,28.42878,17.767111,0.102196,228.811472
91,aggregation-06,31.162513,10.488216,0.123855,5689.653272
91,access-16,33.217243,19.014343,0.093922,238.147167
91,access-17,37.592579,19.094858,0.047501,242.826686
91,access-18,39.731624,18.505711,0.120985,247.300529
92,core-01,27.458815,4.746433,0.045879,34241.023321
92,core-02,25.649816,4.50715,0.070346,33977.552307
92,core-03,25.625512,4.354942,0.107198,33615.19508
92,aggregation-01,24.545641,10.292128,0.076587,6159.459055
92,access-01,27.967998,17.11837,0.06879,248.733258
92,access-02,30.231851,16.233235,0.081579,244.363507
92,access-03,33.158438,15.643169,0.109775,239.735633
92,aggregation-02,33.832975,7.654598,0.072704,5728.309592
92,access-04,35.250448,15.863304,0.044308,230.340684
92,access-05,38.223798,14.810096,0.060139,225.894235
92,access-06,40.390151,14.58851,0.096256,221.819973
92,aggregation-03,42.576223,6.974167,0.100155,5320.012961
92,access-07,41.855262,14.269321,0.105116,215.326739
92,access-08,39.217674,15.313642,0.073387,213.129364
92,access-09,36.149989,15.209301,0.093417,211.73981
92,aggregation-04,34.55635,7.620494,0.064574,5148.133972
92,access-10,30.54757,16.867264,0.109185,211.544659
92,access-11,29.242156,17.099343,0.090135,212.745724
92,access-12,26.58228,16.535851,0.025395,214.767701
92,aggregation-05,27.175144,9.481105,0.111017,5302.576147
92,access-13,26.256611,17.883906,0.040143,220.972711
92,access-14,25.828153,17.914123,0.082148,224.943983
92,access-15,28.096809,18.375271,0.08398,229.319871
92,aggregation-06,31.201342,9.396232,0.103865,5702.556515
92,access-16,35.477975,18.985251,0.112773,238.67943
92,access-17,38.358089,18.835565,0.090077,243.343684
92,access-18,38.701076,19.017602,0.077826,247.784618
93,core-01,28.682835,5.281527,0.087749,34216.607984
93,core-02,28.944493,5.613261,0.044944,33941.486198
93,core-03,27.586767,4.948895,0.066545,33568.709046
93,aggregation-01,23.911267,10.148059,0.028885,6149.185432
93,access-01,25.966395,17.565263,0.069527,248.258857
93,access-02,30.18388,16.577923,0.069886,243.852378
93,access-03,32.907518,15.323384,0.099313,239.205219
93,aggregation-02,33.651119,8.614969,0.083712,5715.351916
93,access-04,38.118247,15.197445,0.079458,229.826046
93,access-05,39.618375,15.800261,0.03881,225.41412
93,access-06,41.949033,15.417137,0.126039,221.390765
93,aggregation-03,41.094353,7.368711,0.035917,5311.14891
93,access-07,39.820597,15.269801,0.126156,215.041051
93,access-08,38.355867,14.871402,0.082868,212.931392
93,access-09,38.676022,15.497695,0.093613,211.636309
93,aggregation-04,34.666383,7.410607,0.07606,5148.000004
93,access-10,31.188419,16.44425,0.071621,211.637355
93,access-11,30.785486,16.173359,0.116048,212.933448
93,access-12,27.473903,16.832583,0.095757,215.044046
93,aggregation-05,24.980512,9.443421,0.084421,5311.242334
93,access-13,24.814736,17.198379,0.073775,221.395304
93,access-14,28.67572,18.071494,0.105499,225.419211
93,access-15,30.768075,18.703606,0.081321,229.831515
93,aggregation-06,31.258081,11.084908,0.10087,5715.489898
93,access-16,35.671495,18.703527,0.100513,239.210878
93,access-17,37.278631,18.465673,0.082079,243.857842
93,access-18,41.511234,18.754391,0.075854,248.26394
94,core-01,26.825106,5.903198,0.053124,34190.831321
94,core-02,25.660282,5.127164,0.084542,33904.17817
94,core-03,27.667271,5.15309,0.088812,33521.142881
94,aggregation-01,26.412372,9.729352,0.088698,6138.748106
94,access-01,26.142628,16.97974,0.049525,247.779483
94,access-02,30.383338,16.479229,0.106626,243.338188
94,access-03,33.592374,16.246496,0.032121,238.673761
94,aggregation-02,33.70611,8.140879,0.081408,5702.418825
94,access-04,38.335526,15.375395,0.065204,229.314435
94,access-05,40.364548,15.267475,0.081501,224.938945
94,access-06,43.409151,15.240093,0.074018,220.968244
94,aggregation-03,43.53779,7.635413,0.075309,5302.484875
94,access-07,40.41894,15.007904,0.11714,214.764807
94,access-08,38.829249,14.621443,0.083486,212.74378
94,access-09,36.220951,15.517674,0.060195,211.54373
94,aggregation-04,33.422246,8.740266,0.061777,5148.136859
94,access-10,31.220994,16.399015,0.086787,211.740971
94,access-11,27.457573,16.680074,0.032665,213.13153
94,access-12,26.672686,17.073701,0.103451,215.329834
94,aggregation-05,24.65195,9.579414,0.08179,5320.108496
94,access-13,26.31815,18.081504,0.083214,221.824583
94,access-14,27.811224,17.672264,0.057219,225.899378
94,access-15,29.475816,18.561526,0.068089,230.346185
94,aggregation-06,34.079196,10.433709,0.054261,5728.447806
94,access-16,34.744007,19.350828,0.064508,239.74128
94,access-17,40.068408,18.779502,0.125377,244.368937
94,access-18,40.619151,19.258486,0.089411,248.738286
95,core-01,27.961193,5.289965,0.103879,34163.70452
95,core-02,27.170659,5.377629,0.082674,33865.644414
95,core-03,26.586936,4.409402,0.06872,33472.517232
95,aggregation-01,27.341327,10.155975,0.096274,6128.151607
95,access-01,27.550961,17.071328,0.033499,247.295344
95,access-02,31.929164,16.137123,0.093271,242.821161
95,access-03,32.166211,16.607314,0.081103,238.141491
95,aggregation-02,36.823919,7.908425,0.090824,5689.515934
95,access-04,38.009348,15.510376,0.101131,228.806072
95,access-05,40.263962,15.143305,0.090621,224.468919
95,access-06,43.106113,15.591851,0.058416,220.552594
95,aggregation-03,44.093952,7.666395,0.0965,5294.024614
95,access-07,40.581008,15.382544,0.058697,214.498127
95,access-08,38.725281,15.532503,0.110068,212.566607
95,access-09,34.967416,15.084344,0.073054,211.462113
95,aggregation-04,32.963721,7.174849,0.050068,5148.544478
95,access-10,31.576432,16.034573,0.044258,211.855464
95,access-11,26.648335,16.409911,0.065325,213.339884
95,access-12,26.907231,16.719066,0.044737,215.62494
95,aggregation-05,24.797049,9.778692,0.100065,5329.170784
95,access-13,27.078381,17.173127,0.055568,222.260361
95,access-14,26.498518,18.168903,0.08775,226.384277
95,access-15,28.140589,18.618687,0.112677,230.863655
95,aggregation-06,33.738381,9.702372,0.077094,5741.424616
95,access-16,36.680663,19.340903,0.105343,240.270405
95,access-17,39.413858,19.332892,0.081444,244.876748
95,access-18,41.465934,19.005693,0.081322,249.207451
96,core-01,28.886013,5.643506,0.071825,34135.239354
96,core-02,24.989463,5.096612,0.096788,33825.901655
96,core-03,25.329686,4.435553,0.07586,33422.853201
96,aggregation-01,26.765397,9.363131,0.094182,6117.400533
96,access-01,29.297546,17.19013,0.09124,246.80665
96,access-02,32.246989,16.667761,0.059675,242.30152
96,access-03,33.155427,15.40515,0.088982,237.608637
96,aggregation-02,34.937008,7.90213,0.083207,5676.648841
96,access-04,38.946668,15.28186,0.071386,228.301179
96,access-05,41.684219,15.06587,0.086421,224.004244
96,access-06,40.709823,16.06493,0.076532,220.143996
96,aggregation-03,42.624664,7.565195,0.069559,5285.771801
96,access-07,39.32493,15.122593,0.094934,214.241126
96,access-08,38.612599,15.12139,0.118652,212.399953
96,access-09,36.047744,15.825856,0.077504,211.391493
96,aggregation-04,31.430893,8.649369,0.075149,5149.222684
96,access-10,33.177326,16.986707,0.069453,211.980782
96,access-11,28.523942,16.78856,0.022151,213.558421
96,access-12,26.656287,17.311576,0.10098,215.929236
96,aggregation-05,26.46327,9.889765,0.066319,5338.425265
96,access-13,27.30149,17.916504,0.067258,222.70245
96,access-14,27.178805,18.539298,0.077227,226.873696
96,access-15,31.946022,17.707611,0.03875,231.383701
96,aggregation-06,33.217686,10.839392,0.088799,5754.414697
96,access-16,38.882491,17.962122,0.069037,240.798023
96,access-17,39.144606,19.171928,0.083047,245.381052
96,access-18,41.558695,18.512122,0.066832,249.671231
97,core-01,28.745648,5.166363,0.104223,34105.448177
97,core-02,26.239645,5.624254,0.060695,33784.967141
97,core-03,24.160998,4.652982,0.082387,33372.172343
97,aggregation-01,26.603262,9.228683,0.076595,6106.499552
97,access-01,29.104486,17.291567,0.068402,246.313613
97,access-02,29.41141,16.175515,0.085953,241.779492
97,access-03,34.955245,16.41173,0.101095,237.075433
97,aggregation-02,35.18546,8.110816,0.093395,5663.823132
97,access-04,38.994962,15.104472,0.034356,227.799975
97,access-05,40.549192,14.774305,0.058097,223.545123
97,access-06,43.048278,15.854627,0.086796,219.742627
97,aggregation-03,42.223222,7.587692,0.097285,5277.730017
97,access-07,40.42578,15.769437,0.083951,213.993915
97,access-08,36.507727,15.287532,0.090832,212.243888
97,access-09,35.217928,15.423969,0.067342,211.3319
97,aggregation-04,33.809728,7.863631,0.065741,5150.171183
97,access-10,30.768989,15.873272,0.149877,212.116872
97,access-11,27.233145,16.460822,0.111641,213.787044
97,access-12,28.885834,17.098267,0.073102,216.24259
97,aggregation-05,24.702318,8.661977,0.076684,5347.867923
97,access-13,26.073707,17.336403,0.086557,223.150657
97,access-14,28.0027,17.878666,0.063725,227.367423
97,access-15,30.403631,18.769978,0.068795,231.906099
97,aggregation-06,35.094629,10.985259,0.077949,5767.41241
97,access-16,36.005533,18.762129,0.082933,241.323907
97,access-17,38.010037,18.348274,0.066174,245.881633
97,access-18,41.776383,18.699131,0.091195,250.129425
98,core-01,28.540647,5.076433,0.104354,34074.34392
98,core-02,24.037371,4.357552,0.064587,33742.858639
98,core-03,27.751836,4.020407,0.07922,33320.496655
98,aggregation-01,25.904097,9.216231,0.12119,6095.453394
98,access-01,27.334567,16.80218,0.059891,245.816447
98,access-02,31.773122,16.709362,0.097542,241.255303
98,access-03,33.85334,15.915212,0.067539,236.54211
98,aggregation-02,36.995943,7.571022,0.10025,5651.044374
98,access-04,39.858857,15.649367,0.082288,227.302676
98,access-05,41.217548,14.864578,0.074378,223.091755
98,access-06,40.592402,15.621549,0.090744,219.348661
98,aggregation-03,39.980809,8.086706,0.089753,5269.902752
98,access-07,40.079039,14.926375,0.10595,213.756603
98,access-08,37.044541,16.438381,0.056488,212.098481
98,access-09,36.232898,15.416004,0.066574,211.283361
98,aggregation-04,32.491588,7.788817,0.066759,5151.389564
98,access-10,29.801476,15.585539,0.066558,212.263676
98,access-11,27.268903,16.902974,0.070115,214.025656
98,access-12,24.200951,17.764493,0.088629,216.564867
98,aggregation-05,26.097139,8.77399,0.108106,5357.494659
98,access-13,25.758421,18.063382,0.080738,223.604788
98,access-14,28.047663,17.490731,0.074078,227.865244
98,access-15,33.700406,17.995193,0.042848,232.43062
98,aggregation-06,33.931003,10.735136,0.091795,5780.412114
98,access-16,36.388497,18.795326,0.097505,241.847827
98,access-17,38.822205,19.071593,0.054021,246.378272
98,access-18,41.822428,19.204614,0.1097,250.581834
99,core-01,26.197161,6.055494,0.108458,34041.94008
99,core-02,28.441797,4.843136,0.073831,33699.594425
99,core-03,25.346342,4.507816,0.087206,33267.848564
99,aggregation-01,25.075786,9.662535,0.065984,6084.266854
99,access-01,28.842701,17.231551,0.045794,245.315368
99,access-02,32.579034,15.888172,0.064771,240.729179
99,access-03,33.429566,15.68867,0.067791,236.008898
99,aggregation-02,37.228944,8.84527,0.095224,5638.318111
99,access-04,38.585196,14.778383,0.070503,226.8095
99,access-05,41.186414,14.968042,0.085037,222.644336
99,access-06,40.461258,16.245659,0.08609,218.96227
99,aggregation-03,40.545881,7.605283,0.060831,5262.293403
99,access-07,39.484049,15.631551,0.013838,213.529292
99,access-08,39.258235,14.364165,0.028423,211.963795
99,access-09,35.782874,16.365075,0.103915,211.245896
99,aggregation-04,32.926018,7.723671,0.098167,5152.877296
99,access-10,27.191814,16.407185,0.056921,212.421128
99,access-11,26.429669,17.046631,0.066331,214.274151
99,access-12,25.045847,17.382389,0.071297,216.895926
99,aggregation-05,25.431569,9.055052,0.083171,5367.301296
99,access-13,30.608944,18.131777,0.11255,224.064647
99,access-14,30.5858,17.985258,0.08877,228.366943
99,access-15,32.814548,18.387384,0.005258,232.957038
99,aggregation-06,34.138269,10.103562,0.099422,5793.408166
99,access-16,37.383929,18.161062,0.057947,242.369556
99,access-17,39.156455,19.790571,0.068344,246.870753
99,access-18,42.052075,19.243219,0.083166,251.028261
100,core-01,27.64269,4.514511,0.085665,34008.250723
100,core-02,24.320746,4.400364,0.111917,33655.193274
100,core-03,26.75086,5.303178,0.103692,33214.25092
100,aggregation-01,27.259678,8.676372,0.079698,6072.944785
100,access-01,30.926419,17.037913,0.082232,244.810593
100,access-02,31.770142,15.907126,0.078165,240.201351
100,access-03,35.270213,16.070191,0.100024,235.47603
100,aggregation-02,36.216807,8.261564,0.067245,5625.649868
100,access-04,40.533849,15.098225,0.051381,226.32066
100,access-05,41.979854,15.380578,0.086008,222.203061
100,access-06,41.880029,15.205228,0.042737,218.583619
100,aggregation-03,40.57507,7.808958,0.077364,5254.905273
100,access-07,37.88588,15.303644,0.095604,213.312081
100,access-08,38.36313,15.775605,0.085071,211.839888
100,access-09,33.665969,15.782044,0.098523,211.219522
100,aggregation-04,33.181666,7.32334,0.070924,5154.633736
100,access-10,28.438869,16.874818,0.048517,212.589161
100,access-11,28.21915,16.617987,0.140458,214.532423
100,access-12,24.361786,17.45567,0.076663,217.235623
100,aggregation-05,27.068645,9.644658,0.076324,5377.283577
100,access-13,27.270196,17.659954,0.084255,224.530032
100,access-14,27.425757,18.700714,0.10753,228.872301
100,access-15,32.193376,17.511123,0.041481,233.485123
100,aggregation-06,33.927634,10.966648,0.062292,5806.394928
100,access-16,36.572283,18.915686,0.124748,242.888868
100,access-17,38.497255,18.422497,0.087336,247.358864
100,access-18,42.420293,18.784431,0.095293,251.468513
101,core-01,25.197797,5.748422,0.080742,33973.29047
101,core-02,25.259765,4.968494,0.012427,33609.674459
101,core-03,26.947083,4.157135,0.090676,33159.726986
101,aggregation-01,26.576851,8.70655,0.089291,6061.492103
101,access-01,31.316814,16.438225,0.078223,244.302341
101,access-02,33.071071,15.648461,0.056554,239.672046
101,access-03,35.236459,16.844077,0.07143,234.943736
101,aggregation-02,37.903706,7.372805,0.061945,5613.045143
101,access-04,40.517229,15.660668,0.109328,225.836368
101,access-05,39.099608,15.403288,0.078078,221.768121
101,access-06,43.93041,14.120475,0.102801,218.212875
101,aggregation-03,43.273081,6.973045,0.092222,5247.741568
101,access-07,40.673866,15.34311,0.045889,213.105064
101,access-08,36.015251,15.615324,0.046792,211.726814
101,access-09,35.750793,15.570369,0.05333,211.20425
101,aggregation-04,31.132194,7.728997,0.084783,5156.65812
101,access-10,29.959124,16.058425,0.109899,212.767701
101,access-11,26.382112,17.260644,0.021582,214.80036
101,access-12,26.094709,17.067958,0.104792,217.583812
101,aggregation-05,26.200592,9.681914,0.091759,5387.437169
101,access-13,29.276792,18.569825,0.100237,225.000743
101,access-14,30.157155,18.498709,0.073982,229.381101
101,access-15,31.611243,18.596812,0.064629,234.014648
101,aggregation-06,33.624343,10.800364,0.077541,5819.366762
101,access-16,37.922604,18.570614,0.108077,243.405537
101,access-17,39.997295,18.696698,0.051415,247.842393
101,access-18,40.615791,18.50274,0.107545,251.902398
102,core-01,27.154608,5.398823,0.094236,33937.074494
102,core-02,26.626487,4.933125,0.058397,33563.057734
102,core-03,25.406778,3.899724,0.106708,33104.300425
102,aggregation-01,25.566729,8.976858,0.088587,6049.913778
102,access-01,30.085388,15.781962,0.071422,243.790833
102,access-02,33.173184,15.986568,0.055226,239.141495
102,access-03,35.536128,15.778267,0.055683,234.412248
102,aggregation-02,36.174253,8.07384,0.098102,5600.509406
102,access-04,37.630655,15.282774,0.079427,225.356834
102,access-05,41.459351,14.952457,0.072229,221.339706
102,access-06,41.814752,15.507795,0.072437,217.850199
102,aggregation-03,40.895913,7.209171,0.093914,5240.805398
102,access-07,39.196143,14.71621,0.016449,212.90833
102,access-08,36.795571,15.75647,0.033604,211.624622
102,access-09,34.970087,15.769593,0.070035,211.200087
102,aggregation-04,31.197695,8.756415,0.046626,5158.94957
102,access-10,29.194321,15.968396,0.06485,212.956672
102,access-11,28.700845,16.600881,0.108761,215.077845
102,access-12,23.740713,16.71402,0.077067,217.94034
102,aggregation-05,24.994738,9.659287,0.10683,5397.757667
102,access-13,29.086872,17.814497,0.06423,225.476574
102,access-14,28.949668,17.120973,0.106126,229.89312
102,access-15,32.308881,19.350588,0.097164,234.545381
102,aggregation-06,35.044743,10.508077,0.098538,5832.318037
102,access-16,38.074609,17.827485,0.088758,243.91934
102,access-17,40.472141,18.662405,0.053446,248.321128
102,access-18,39.980409,19.26338,0.05982,252.329729
103,core-01,28.758099,4.643831,0.161557,33899.618513
103,core-02,26.405232,5.586934,0.082363,33515.363333
103,core-03,27.022024,4.607082,0.058676,33047.995293
103,aggregation-01,27.589035,8.35435,0.096528,6038.214835
103,access-01,29.799425,16.478367,0.034932,243.276291
103,access-02,32.398169,15.795566,0.076785,238.609927
103,access-03,35.58405,15.499544,0.07576,233.881796
103,aggregation-02,36.441603,7.736752,0.038848,5588.048098
103,access-04,39.927663,15.113754,0.087141,224.882266
103,access-05,40.944961,15.06782,0.089912,220.918
103,access-06,42.308179,15.508889,0.115938,217.495746
103,aggregation-03,39.177061,7.080992,0.018516,5234.099772
103,access-07,40.854852,14.555891,0.070593,212.721966
103,access-08,35.872011,16.127363,0.078509,211.533357
103,access-09,33.231734,15.541384,0.06675,211.207035
103,aggregation-04,30.641377,7.781763,0.100955,5161.507091
103,access-10,29.660153,16.602967,0.089279,213.155992
103,access-11,28.003358,17.154165,0.119343,215.364757
103,access-12,26.091409,16.911688,0.097343,218.305054
103,aggregation-05,26.667085,10.184503,0.068958,5408.24059
103,access-13,26.668582,18.189368,0.080974,225.95732
103,access-14,30.1017,18.520303,0.037671,230.408137
103,access-15,33.602061,18.775093,0.067309,235.077093
103,aggregation-06,34.936413,10.883736,0.074737,5845.243135
103,access-16,37.290971,19.750936,0.08111,244.430052
103,access-17,39.711944,19.050181,0.065192,248.794864
103,access-18,40.685106,18.95063,0.073287,252.75032
104,core-01,26.298485,4.631659,0.093962,33860.938783
104,core-02,26.95155,4.922887,0.050533,33466.611954
104,core-03,25.968042,4.787786,0.117409,32990.836028
104,aggregation-01,26.311347,8.539907,0.082509,6026.400352
104,access-01,30.598489,15.949244,0.016879,242.758938
104,access-02,33.762494,15.856587,0.082661,238.077574
104,access-03,35.771699,15.765131,0.064148,233.352611
104,aggregation-02,39.771466,7.866263,0.050968,5575.666627
104,access-04,40.25738,15.337734,0.075245,224.412871
104,access-05,41.092627,15.693695,0.111885,220.503187
104,access-06,42.918405,15.288709,0.05702,217.149672
104,aggregation-03,40.788463,7.802239,0.062562,5227.627602
104,access-07,39.386653,15.228538,0.077453,212.546052
104,access-08,33.669564,16.029887,0.082904,211.453057
104,access-09,30.913647,15.116424,0.097337,211.22509
104,aggregation-04,32.340348,8.065541,0.066635,5164.329573
104,access-10,25.877106,16.996802,0.083957,213.365573
104,access-11,27.454034,16.378927,0.10213,215.660973
104,access-12,27.857451,17.404722,0.08692,218.677795
104,aggregation-05,24.483253,9.94282,0.054669,5418.881389
104,access-13,28.442893,17.637453,0.055991,226.442773
104,access-14,31.395749,18.296637,0.109101,230.925929
104,access-15,32.314875,19.433071,0.075149,235.609552
104,aggregation-06,36.06705,10.580779,0.071248,5858.136443
104,access-16,37.047879,18.946262,0.031749,244.937454
104,access-17,39.840481,18.586096,0.092272,249.263393
104,access-18,42.000978,18.057231,0.109571,253.163989
105,core-01,27.724854,4.695856,0.059485,33821.052093
105,core-02,27.630921,4.941435,0.107347,33416.824757
105,core-03,26.556242,5.400843,0.099846,32932.847437
105,aggregation-01,28.028701,9.04994,0.04105,6014.475455
105,access-01,31.865711,16.655523,0.119589,242.238999
105,access-02,33.923966,16.64882,0.053115,237.544667
105,access-03,35.838331,15.309769,0.086213,232.824921
105,aggregation-02,39.997736,7.443817,0.077018,5563.370367
105,access-04,41.501183,15.420068,0.090192,223.948853
105,access-05,41.129387,14.919799,0.104623,220.095447
105,access-06,43.498987,15.218005,0.073357,216.812126
105,aggregation-03,41.486417,7.159623,0.075597,5221.391696
105,access-07,39.258227,15.368128,0.075002,212.380665
105,access-08,35.410352,15.226663,0.107158,211.383759
105,access-09,32.127179,15.566428,0.044684,211.254246
105,aggregation-04,30.748674,8.189706,0.041035,5167.415792
105,access-10,27.756964,15.927876,0.037827,213.585325
105,access-11,27.441615,16.635202,0.058937,215.966363
105,access-12,25.971276,17.930551,0.070553,219.058401
105,aggregation-05,27.22449,10.387602,0.044724,5429.675446
105,access-13,28.453669,18.396453,0.056685,226.93272
105,access-14,30.553358,18.589271,0.092682,231.446269
105,access-15,34.348048,17.697905,0.072047,236.142528
105,aggregation-06,38.892736,11.460655,0.056009,5870.992368
105,access-16,40.505017,18.351155,0.03585,245.441323
105,access-17,40.771204,18.433634,0.060391,249.726514
105,access-18,42.155441,19.020333,0.097466,253.570555
106,core-01,25.007768,5.484894,0.133324,33779.975752
106,core-02,26.11877,5.218888,0.085226,33366.023349
106,core-03,26.709186,3.567357,0.06811,32874.054687
106,aggregation-01,29.3146,8.416224,0.107476,6002.445322
106,access-01,30.324708,16.63713,0.091131,241.716699
106,access-02,34.489687,16.786342,0.096742,237.011436
106,access-03,37.63651,15.756051,0.114455,232.298958
106,aggregation-02,38.261426,8.052589,0.047823,5551.164656
106,access-04,39.366893,15.170734,0.054979,223.490411
106,access-05,42.383971,15.303731,0.099448,219.694957
106,access-06,42.301882,16.355259,0.049844,216.483255
106,aggregation-03,40.645767,7.113999,0.067054,5215.394761
106,access-07,37.601632,15.881394,0.101333,212.225876
106,access-08,36.565135,16.14893,0.050169,211.325491
106,access-09,32.38193,15.680317,0.084574,211.294488
106,aggregation-04,30.265364,7.437623,0.028305,5170.764407
106,access-10,26.152675,16.918752,0.079879,213.815152
106,access-11,26.217734,16.533253,0.098829,216.280795
106,access-12,26.906103,16.600864,0.089047,219.446707
106,aggregation-05,27.956023,9.636943,0.06589,5440.618076
106,access-13,27.840064,17.841357,0.089168,227.426949
106,access-14,30.78277,18.698051,0.112729,231.968934
106,access-15,33.949427,19.245277,0.054072,236.67579
106,aggregation-06,35.478461,10.919005,0.071901,5883.805329
106,access-16,39.50245,18.822783,0.093005,245.941442
106,access-17,40.947989,18.211461,0.071466,250.184024
106,access-18,42.010598,18.453505,0.053127,253.969842
107,core-01,26.408404,5.040486,0.08418,33737.72759
107,core-02,26.207068,3.261484,0.121509,33314.22978
107,core-03,27.383691,4.382168,0.061349,32814.483296
107,aggregation-01,29.613506,9.074741,0.081697,5990.315172
107,access-01,31.194892,16.174741,0.064327,241.192265
107,access-02,35.369028,16.507354,0.064779,236.478114
107,access-03,36.973217,16.023574,0.050757,231.774947
107,aggregation-02,37.815716,7.921702,0.10514,5539.054789
107,access-04,40.492562,15.598691,0.078185,223.037747
107,access-05,40.924485,13.568922,0.110062,219.301891
107,access-06,42.026841,15.897033,0.076699,216.163202
107,aggregation-03,41.867715,7.342306,0.073038,5209.639399
107,access-07,37.312286,15.641066,0.061913,212.081752
107,access-08,37.704915,14.943644,0.115379,211.27828
107,access-09,35.568371,15.397879,0.072736,211.3458
107,aggregation-04,28.408709,8.822891,0.137008,5174.373966
107,access-10,28.438003,16.745119,0.070591,214.054955
107,access-11,26.472556,17.717824,0.058209,216.604133
107,access-12,25.740889,17.760568,0.04464,219.842545
107,aggregation-05,26.1265,10.393758,0.076592,5451.704529
107,access-13,30.751034,17.911452,0.112823,227.925247
107,access-14,32.893257,17.57886,0.048672,232.493695
107,access-15,33.545195,18.717094,0.058471,237.209105
107,aggregation-06,38.903956,10.412099,0.077122,5896.569764
107,access-16,38.588914,20.236109,0.106323,246.437593
107,access-17,40.360484,18.643679,0.036875,250.635725
107,access-18,43.01431,18.394097,0.064735,254.361678
108,core-01,25.678911,4.90237,0.099416,33694.325942
108,core-02,26.611662,4.174042,0.093343,33261.466528
108,core-03,26.759809,4.305497,0.048793,32754.159119
108,aggregation-01,29.911729,8.085389,0.090496,5978.090271
108,access-01,30.349171,15.605978,0.060364,240.665925
108,access-02,34.978339,15.98947,0.069951,235.944931
108,access-03,39.127647,15.916207,0.062029,231.253118
108,aggregation-02,38.847531,7.384239,0.079849,5527.046023
108,access-04,43.114166,15.623946,0.080109,222.591055
108,access-05,42.444065,14.977341,0.067435,218.91642
108,access-06,39.845929,14.911105,0.092613,215.852106
108,aggregation-03,40.014746,7.751314,0.078483,5204.128109
108,access-07,37.649511,15.29437,0.073169,211.948356
108,access-08,36.17185,15.911617,0.06992,211.242145
108,access-09,30.630834,15.824932,0.097608,211.40816
